frame,cam_x,cam_y,cam_z,visible_chunks,num_visible,gpu_anchors_before,gpu_anchors_after,loaded_chunks,num_loaded,evicted_chunks,num_evicted,evicted_access_times,evicted_anchor_counts
2233,136.62,-171.33,1.17,65|66|68|70,4,117175,117175,,0,,0,,
2234,137.14,-170.74,1.09,61|65|66|68|70,5,117175,117175,,0,,0,,
2235,137.43,-170.46,1.32,61|65|66|68|70,5,117175,117175,,0,,0,,
2236,137.94,-169.77,1.41,65|66|68|70,4,117175,117175,,0,,0,,
2237,138.44,-170.23,1.31,65|66|68|70,4,117175,117175,,0,,0,,
2238,139.63,-169.63,0.86,65|66|68|70,4,117175,117175,,0,,0,,
2239,139.92,-170.15,1.09,65|66|68|70,4,117175,117175,,0,,0,,
2240,141.04,-169.45,0.94,65|66|68|70,4,117175,117175,,0,,0,,
2241,140.92,-169.71,0.96,65|66|68|70,4,117175,117175,,0,,0,,
2242,142.41,-169.15,1.08,65|66|68|70,4,117175,117175,,0,,0,,
2243,142.65,-168.83,1.03,65|66|68|70,4,117175,117175,,0,,0,,
2244,143.86,-168.92,1.06,65|66|68|70,4,117175,117175,,0,,0,,
2245,143.68,-168.44,1.21,61|66|68|70,4,117175,117175,,0,,0,,
2246,144.13,-168.21,1.00,65|66|68|70,4,117175,117175,,0,,0,,
2247,145.39,-167.61,1.05,65|66|68|70,4,117175,117175,,0,,0,,
2248,145.81,-167.48,0.95,65|66|68|70,4,117175,117175,,0,,0,,
2249,146.50,-167.32,1.02,65|66|68|70,4,117175,117175,,0,,0,,
2250,147.34,-166.56,1.18,66|68|70,3,117175,117175,,0,,0,,
2251,147.67,-166.71,0.75,65|68|70,3,117175,117175,,0,,0,,
2252,149.07,-166.50,1.14,66|68|70,3,117175,117175,,0,,0,,
2253,148.98,-166.05,1.12,66|68|70,3,117175,117175,,0,,0,,
2254,149.79,-165.88,1.20,66|68|70,3,117175,117175,,0,,0,,
2255,150.51,-165.42,1.07,68|70,2,117175,117175,,0,,0,,
2256,150.96,-165.70,1.20,68|70,2,117175,117175,,0,,0,,
2257,151.98,-165.44,1.02,66|68|70,3,117175,117175,,0,,0,,
2258,152.19,-164.82,1.17,66|68|70,3,117175,117175,,0,,0,,
2259,152.76,-164.78,1.20,68|70,2,117175,117175,,0,,0,,
2260,153.53,-164.44,1.11,68|70,2,117175,117175,,0,,0,,
2261,154.37,-164.13,0.87,68|70,2,117175,117175,,0,,0,,
2262,154.32,-164.05,1.05,66|68|70,3,117175,117175,,0,,0,,
2263,154.82,-163.59,1.04,68|70,2,117175,117175,,0,,0,,
2264,155.74,-163.61,1.07,68|70,2,117175,117175,,0,,0,,
2265,156.82,-163.55,0.94,68|70,2,117175,117175,,0,,0,,
2266,157.50,-162.92,1.17,68|70,2,117175,117175,,0,,0,,
2267,157.80,-162.88,1.30,68|70,2,117175,117175,,0,,0,,
2268,158.74,-162.19,1.00,68|70,2,117175,117175,,0,,0,,
2269,159.02,-162.33,1.08,68|70,2,117175,117175,,0,,0,,
2270,159.55,-161.94,1.08,68|70,2,117175,117175,,0,,0,,
2271,160.31,-161.72,1.18,68|70,2,117175,117175,,0,,0,,
2272,161.09,-161.77,1.11,68|70,2,117175,117175,,0,,0,,
2273,162.16,-160.92,1.00,68|70,2,117175,117175,,0,,0,,
2274,162.57,-160.84,0.86,68|70,2,117175,117175,,0,,0,,
2275,162.88,-160.70,1.17,68|70,2,117175,117175,,0,,0,,
2276,163.25,-160.28,1.00,68|70,2,117175,117175,,0,,0,,
2277,164.19,-160.16,1.28,68|70,2,117175,117175,,0,,0,,
2278,164.69,-160.20,0.85,68|70,2,117175,117175,,0,,0,,
2279,165.45,-159.80,1.28,68|70,2,117175,117175,,0,,0,,
2280,166.43,-159.97,1.00,68|70,2,117175,117175,,0,,0,,
2281,167.06,-159.66,1.13,68|70,2,117175,117175,,0,,0,,
2282,167.49,-159.48,1.05,68|70,2,117175,117175,,0,,0,,
2283,167.82,-159.18,1.05,68|70,2,117175,117175,,0,,0,,
2284,168.33,-159.04,1.01,68|70,2,117175,117175,,0,,0,,
2285,169.38,-158.41,1.08,68|70,2,117175,117175,,0,,0,,
2286,169.73,-158.06,0.81,68|70,2,117175,117175,,0,,0,,
2287,170.52,-157.73,1.03,68|70,2,117175,117175,,0,,0,,
2288,171.09,-157.37,1.14,70,1,117175,117175,,0,,0,,
2289,172.32,-157.60,0.94,70|76|77,3,117175,111962,76|77,2,12|2|9|8,4,1235.0|1253.0|1277.0|1325.0,3682|1264|4429|2169
2290,172.46,-157.37,1.07,68|70|76|77,4,111962,111962,,0,,0,,
2291,173.48,-156.86,1.10,70|77,2,111962,111962,,0,,0,,
2292,173.73,-156.13,0.85,70|73|76|77,4,111962,114822,73,1,,0,,
2293,174.34,-156.47,1.10,70|76|77,3,114822,114822,,0,,0,,
2294,174.99,-156.53,0.99,70|73|76|77,4,114822,114822,,0,,0,,
2295,176.01,-156.21,0.95,70|73|77,3,114822,114822,,0,,0,,
2296,176.29,-155.34,1.10,70|73|77,3,114822,114822,,0,,0,,
2297,177.27,-155.28,1.23,70|73|76|77,4,114822,114822,,0,,0,,
2298,177.76,-155.10,0.98,70|73|76|77,4,114822,114822,,0,,0,,
2299,178.29,-154.93,1.16,70|73,2,114822,114822,,0,,0,,
2300,178.23,-154.20,1.19,70|73|76|77,4,114822,114822,,0,,0,,
2301,179.66,-154.54,0.92,70|76|77,3,114822,114822,,0,,0,,
2302,179.93,-154.25,1.21,70|73|76|77,4,114822,114822,,0,,0,,
2303,180.55,-154.12,1.19,70|73|76|77,4,114822,114822,,0,,0,,
2304,181.47,-153.64,0.78,70|73|76|77,4,114822,114822,,0,,0,,
2305,182.31,-153.40,1.14,70|76|77,3,114822,114822,,0,,0,,
2306,182.76,-153.70,1.06,70|73|76|77,4,114822,114822,,0,,0,,
2307,183.10,-153.15,1.14,70|73|77,3,114822,114822,,0,,0,,
2308,184.17,-152.65,0.78,70|73|76|77,4,114822,114822,,0,,0,,
2309,184.55,-152.79,0.89,70|76|77,3,114822,114822,,0,,0,,
2310,185.37,-152.52,0.98,70|73|77,3,114822,114822,,0,,0,,
2311,185.82,-151.67,1.37,70|73|76|77,4,114822,114822,,0,,0,,
2312,186.86,-151.82,0.84,76|77,2,114822,114822,,0,,0,,
2313,187.25,-151.68,0.93,70|76|77,3,114822,114822,,0,,0,,
2314,187.58,-151.71,0.96,70|73|77,3,114822,114822,,0,,0,,
2315,188.39,-150.92,0.89,70|73|76|77,4,114822,114822,,0,,0,,
2316,189.05,-151.21,0.95,70|73|76|77,4,114822,114822,,0,,0,,
2317,190.14,-150.58,1.06,73|77,2,114822,114822,,0,,0,,
2318,190.63,-150.06,0.77,73|76|77,3,114822,114822,,0,,0,,
2319,191.48,-150.19,1.10,76|77|79,3,114822,115622,79,1,,0,,
2320,191.75,-150.29,0.92,73|77|79,3,115622,115622,,0,,0,,
2321,192.36,-149.32,1.20,73|77|79,3,115622,115622,,0,,0,,
2322,193.07,-148.93,1.14,76|77|79,3,115622,115622,,0,,0,,
2323,193.83,-149.12,1.01,76|77|79,3,115622,115622,,0,,0,,
2324,193.91,-148.78,0.89,76|77|79|80,4,115622,110345,80,1,7|6|1|5,4,1354.0|1386.0|1393.0|1428.0,2474|800|2610|4025
2325,194.72,-149.00,0.90,76|77|79|80,4,110345,110345,,0,,0,,
2326,195.16,-148.80,1.09,73|77|79|80,4,110345,110345,,0,,0,,
2327,195.44,-148.30,0.96,73|76|77|79|80,5,110345,110345,,0,,0,,
2328,196.18,-148.45,1.15,76|77|79|80,4,110345,110345,,0,,0,,
2329,196.78,-148.25,1.11,73|77|80,3,110345,110345,,0,,0,,
2330,196.98,-147.57,1.02,76|77|79|80,4,110345,110345,,0,,0,,
2331,197.83,-148.10,0.98,76|77|79|80,4,110345,110345,,0,,0,,
2332,197.74,-147.63,1.04,73|77|79|80,4,110345,110345,,0,,0,,
2333,198.60,-147.69,0.98,77|79|80,3,110345,110345,,0,,0,,
2334,198.47,-147.40,0.77,73|77|79|80,4,110345,110345,,0,,0,,
2335,199.51,-147.28,0.88,76|77|79|80,4,110345,110345,,0,,0,,
2336,199.29,-147.23,1.13,76|77|79|80,4,110345,110345,,0,,0,,
2337,200.03,-147.22,1.10,73|77|79|80,4,110345,110345,,0,,0,,
2338,200.24,-146.34,0.91,73|77|79|80,4,110345,110345,,0,,0,,
2339,200.51,-146.90,1.10,76|77|79,3,110345,110345,,0,,0,,
2340,201.19,-147.18,1.06,73|77|79|80,4,110345,110345,,0,,0,,
2341,201.41,-146.43,0.93,73|77|79|80,4,110345,110345,,0,,0,,
2342,201.77,-146.63,0.91,76|77|79|80,4,110345,110345,,0,,0,,
2343,202.16,-146.52,1.08,76|77|79|80,4,110345,110345,,0,,0,,
2344,202.96,-146.31,1.25,76|77|79|80,4,110345,110345,,0,,0,,
2345,203.34,-146.31,1.08,73|77|79|80,4,110345,110345,,0,,0,,
2346,203.89,-145.80,1.06,73|77|80,3,110345,110345,,0,,0,,
2347,204.00,-145.52,1.13,73|77|79|80,4,110345,110345,,0,,0,,
2348,204.56,-145.28,1.15,77|79|80,3,110345,110345,,0,,0,,
2349,204.49,-145.44,0.87,76|77|79|80,4,110345,110345,,0,,0,,
2350,205.23,-145.54,1.02,73|77|79|80,4,110345,110345,,0,,0,,
2351,205.56,-144.94,1.11,73|77|79|80,4,110345,110345,,0,,0,,
2352,206.10,-145.04,1.03,76|77|79|80,4,110345,110345,,0,,0,,
2353,206.61,-144.76,1.11,77|79|80,3,110345,110345,,0,,0,,
2354,206.99,-144.85,1.20,76|77|79|80,4,110345,110345,,0,,0,,
2355,207.14,-144.76,1.08,77|79|80,3,110345,110345,,0,,0,,
2356,207.94,-144.48,1.11,77|79|80,3,110345,110345,,0,,0,,
2357,208.57,-144.27,1.04,76|77|79|80,4,110345,110345,,0,,0,,
2358,208.54,-144.48,0.92,76|77|79|80,4,110345,110345,,0,,0,,
2359,209.09,-144.28,1.01,73|77|79|80,4,110345,110345,,0,,0,,
2360,209.23,-143.81,0.96,73|77|79|80,4,110345,110345,,0,,0,,
2361,209.78,-143.79,0.94,76|77|79|80,4,110345,110345,,0,,0,,
2362,210.39,-143.94,1.04,77|79|80,3,110345,110345,,0,,0,,
2363,210.84,-143.58,1.06,77|79|80,3,110345,110345,,0,,0,,
2364,211.29,-143.52,0.78,73|77|80,3,110345,110345,,0,,0,,
2365,211.50,-142.95,0.91,77|79|80,3,110345,110345,,0,,0,,
2366,211.73,-143.25,1.27,73|77|79|80,4,110345,110345,,0,,0,,
2367,212.19,-142.44,1.11,77|79|80|84,4,110345,112768,84,1,,0,,
2368,212.81,-142.96,0.89,76|77|79,3,112768,112768,,0,,0,,
2369,212.94,-142.94,0.73,73|77|79|80|84,5,112768,112768,,0,,0,,
2370,213.34,-142.57,1.03,77|79|80|84,4,112768,112768,,0,,0,,
2371,213.50,-142.56,1.10,77|79|80|84,4,112768,112768,,0,,0,,
2372,214.34,-142.25,1.01,77|79|80|84,4,112768,112768,,0,,0,,
2373,214.94,-142.27,1.17,77|79|80|84,4,112768,112768,,0,,0,,
2374,214.95,-141.91,1.05,,0,112768,112768,,0,,0,,
2375,215.11,-141.93,0.87,77|79|80|84,4,112768,112768,,0,,0,,
2376,215.51,-141.56,1.08,76|77|79|80|84,5,112768,112768,,0,,0,,
2377,216.25,-142.19,1.21,77|79|80|84,4,112768,112768,,0,,0,,
2378,217.06,-141.37,0.87,79|80|84,3,112768,112768,,0,,0,,
2379,217.25,-141.60,0.91,76|77|79|80|84,5,112768,112768,,0,,0,,
2380,217.69,-141.46,1.08,77|79|80|84,4,112768,112768,,0,,0,,
2381,218.13,-141.11,1.06,77|79|80|84,4,112768,112768,,0,,0,,
2382,218.61,-141.42,1.05,77|79|80|84,4,112768,112768,,0,,0,,
2383,218.89,-141.08,0.89,73,1,112768,112768,,0,,0,,
2384,218.82,-140.51,1.01,77|79|80|84,4,112768,112768,,0,,0,,
2385,219.80,-140.85,1.13,77|79|80|84,4,112768,112768,,0,,0,,
2386,220.04,-140.51,0.98,79|80|84,3,112768,112768,,0,,0,,
2387,220.85,-140.30,0.88,79|80|84,3,112768,112768,,0,,0,,
2388,221.00,-139.78,1.01,77|80,2,112768,112768,,0,,0,,
2389,220.95,-140.34,1.13,77|79|80|84,4,112768,112768,,0,,0,,
2390,221.48,-139.77,1.00,79|80|84,3,112768,112768,,0,,0,,
2391,222.34,-139.41,1.05,77|79|80|84,4,112768,112768,,0,,0,,
2392,222.72,-139.50,1.28,77|79|80|84,4,112768,112768,,0,,0,,
2393,223.01,-139.24,1.31,77|79|80|84,4,112768,112768,,0,,0,,
2394,223.60,-139.76,1.03,79|80|84,3,112768,112768,,0,,0,,
2395,223.74,-138.99,0.92,79|80|84,3,112768,112768,,0,,0,,
2396,223.92,-139.59,1.01,77|79|80|84,4,112768,112768,,0,,0,,
2397,224.43,-139.15,0.90,80|84,2,112768,112768,,0,,0,,
2398,224.50,-139.11,1.07,80|84,2,112768,112768,,0,,0,,
2399,225.06,-138.58,1.19,79|80|84,3,112768,112768,,0,,0,,
2400,225.65,-138.58,1.21,77|79|80|84,4,112768,112768,,0,,0,,
2401,226.58,-138.51,1.17,79|80|84,3,112768,112768,,0,,0,,
2402,226.88,-138.13,1.05,73|80,2,112768,112768,,0,,0,,
2403,226.79,-137.85,1.11,77|79|80|84,4,112768,112768,,0,,0,,
2404,227.85,-138.17,1.17,79|80|84,3,112768,112768,,0,,0,,
2405,227.52,-137.85,1.11,79|80|84,3,112768,112768,,0,,0,,
2406,228.59,-137.90,1.03,79|80|84,3,112768,112768,,0,,0,,
2407,228.66,-137.53,1.07,80|84,2,112768,112768,,0,,0,,
2408,228.80,-137.57,1.19,79|80|84,3,112768,112768,,0,,0,,
2409,229.65,-137.05,0.77,80|84,2,112768,112768,,0,,0,,
2410,229.79,-136.46,1.03,79|80|84,3,112768,112768,,0,,0,,
2411,230.61,-137.34,0.73,77|79|80|84,4,112768,112768,,0,,0,,
2412,230.94,-137.12,0.90,80|84,2,112768,112768,,0,,0,,
2413,231.33,-136.82,1.02,77|79|80|84|88,5,112768,115947,88,1,,0,,
2414,231.73,-137.17,1.33,79|80|84|88,4,115947,115947,,0,,0,,
2415,231.94,-136.57,0.98,80|84,2,115947,115947,,0,,0,,
2416,232.35,-136.27,0.86,80|84|88,3,115947,115947,,0,,0,,
2417,232.48,-136.09,1.01,79|80|84|88,4,115947,115947,,0,,0,,
2418,233.13,-136.44,1.09,79|80|84|88,4,115947,115947,,0,,0,,
2419,233.97,-136.10,1.21,80|84|88,3,115947,115947,,0,,0,,
2420,234.44,-135.67,1.11,,0,115947,115947,,0,,0,,
2421,234.45,-135.66,0.81,80,1,115947,115947,,0,,0,,
2422,234.72,-135.01,1.04,79|80|84|88,4,115947,115947,,0,,0,,
2423,234.95,-135.44,1.17,79|80|84|88,4,115947,115947,,0,,0,,
2424,235.42,-135.32,0.97,79|80|84|88,4,115947,115947,,0,,0,,
2425,236.41,-135.64,1.03,79|80|84|88,4,115947,115947,,0,,0,,
2426,236.36,-135.20,1.12,80|84|89,3,115947,119772,89,1,,0,,
2427,236.97,-134.67,1.04,80|84|88|89,4,119772,119772,,0,,0,,
2428,237.11,-134.73,0.93,79|80|84|88|89,5,119772,119772,,0,,0,,
2429,237.66,-134.53,1.21,79|80|84|88|89,5,119772,119772,,0,,0,,
2430,237.76,-134.68,1.18,80|84|88|89,4,119772,119772,,0,,0,,
2431,238.49,-134.33,1.04,79|80|84|88|89,5,119772,119772,,0,,0,,
2432,238.75,-134.48,1.28,79|80|84|88|89,5,119772,119772,,0,,0,,
2433,239.27,-134.21,1.09,79|80|84|88|89,5,119772,119772,,0,,0,,
2434,239.92,-134.53,1.05,80|84|88|89,4,119772,119772,,0,,0,,
2435,240.25,-133.41,1.04,80|84|89,3,119772,119772,,0,,0,,
2436,240.53,-133.69,0.93,76|77|79|80|84,5,119772,119772,,0,,0,,
2437,240.74,-134.07,1.16,80|84|88|89,4,119772,119772,,0,,0,,
2438,241.44,-133.34,0.75,80|84|88|89,4,119772,119772,,0,,0,,
2439,241.97,-133.17,1.00,79|80|84|88|89,5,119772,119772,,0,,0,,
2440,242.18,-133.22,1.08,80|84|88|89,4,119772,119772,,0,,0,,
2441,242.66,-133.07,1.09,80|84|88|89,4,119772,119772,,0,,0,,
2442,242.62,-132.64,1.00,80|84|88|89,4,119772,119772,,0,,0,,
2443,243.54,-132.54,1.09,79|80|84|88|89,5,119772,119772,,0,,0,,
2444,243.88,-132.86,1.20,80|84|88|89,4,119772,119772,,0,,0,,
2445,244.33,-132.31,1.24,80|84|88|89,4,119772,119772,,0,,0,,
2446,244.55,-132.39,1.18,80|84|88|89,4,119772,119772,,0,,0,,
2447,244.90,-132.05,1.13,80|84|88|89,4,119772,119772,,0,,0,,
2448,245.88,-132.06,0.96,80|84|88|89,4,119772,119772,,0,,0,,
2449,245.83,-131.46,1.04,80|84|88|89,4,119772,119772,,0,,0,,
2450,246.58,-131.55,0.99,79|84|88,3,119772,119772,,0,,0,,
2451,246.60,-131.96,0.98,80|89,2,119772,119772,,0,,0,,
2452,246.76,-130.68,1.18,80|84|88|89,4,119772,119772,,0,,0,,
2453,247.50,-131.51,1.02,79|84|88,3,119772,119772,,0,,0,,
2454,248.34,-131.57,0.98,80|84|88|89,4,119772,119772,,0,,0,,
2455,249.12,-131.33,1.14,84|88|89,3,119772,119772,,0,,0,,
2456,249.31,-131.39,0.97,80|84|88|89,4,119772,119772,,0,,0,,
2457,249.54,-131.06,1.27,84|88|89,3,119772,119772,,0,,0,,
2458,250.72,-131.34,0.99,84|88|89,3,119772,119772,,0,,0,,
2459,251.24,-130.10,1.15,80|84|88|89,4,119772,119772,,0,,0,,
2460,251.43,-131.39,1.19,79|84,2,119772,119772,,0,,0,,
2461,251.72,-130.89,1.00,84|88|89,3,119772,119772,,0,,0,,
2462,252.62,-130.42,1.16,84|88|89,3,119772,119772,,0,,0,,
2463,253.01,-130.66,0.96,84|88|89,3,119772,119772,,0,,0,,
2464,253.65,-130.54,0.93,84|88|89,3,119772,119772,,0,,0,,
2465,254.63,-130.33,1.06,84|88|89,3,119772,119772,,0,,0,,
2466,254.69,-130.34,0.92,84|88|89,3,119772,119772,,0,,0,,
2467,255.81,-130.43,1.02,84|88|89,3,119772,119772,,0,,0,,
2468,255.66,-130.55,0.98,84|88|89,3,119772,119772,,0,,0,,
2469,256.38,-129.76,0.88,84|88|89,3,119772,119772,,0,,0,,
2470,257.47,-130.23,1.02,84|88|89,3,119772,119772,,0,,0,,
2471,257.36,-130.05,1.24,84|88|89,3,119772,119772,,0,,0,,
2472,258.54,-129.65,1.03,84|88|89,3,119772,119772,,0,,0,,
2473,258.69,-129.75,0.97,84|88|89,3,119772,119772,,0,,0,,
2474,259.22,-129.78,1.17,84|88,2,119772,119772,,0,,0,,
2475,259.54,-130.17,1.04,84|88|89,3,119772,119772,,0,,0,,
2476,260.50,-129.71,1.09,84|88|89,3,119772,119772,,0,,0,,
2477,261.12,-129.87,1.34,84|88|89,3,119772,119772,,0,,0,,
2478,261.29,-129.54,0.99,88|89,2,119772,119772,,0,,0,,
2479,261.79,-129.57,0.93,84|88|89,3,119772,119772,,0,,0,,
2480,262.73,-129.52,1.03,84|88|89,3,119772,119772,,0,,0,,
2481,262.66,-129.74,1.13,84|88|89,3,119772,119772,,0,,0,,
2482,263.55,-128.84,1.08,84|88|89,3,119772,119772,,0,,0,,
2483,264.41,-129.04,1.08,84|88|89,3,119772,119772,,0,,0,,
2484,264.74,-128.64,1.11,84|88|89,3,119772,119772,,0,,0,,
2485,265.27,-128.32,0.96,84|88|89,3,119772,119772,,0,,0,,
2486,265.77,-128.49,1.11,84|88|89,3,119772,119772,,0,,0,,
2487,266.79,-128.69,1.08,84|88|89,3,119772,119772,,0,,0,,
2488,267.32,-128.81,1.09,88|89,2,119772,119772,,0,,0,,
2489,267.69,-128.29,0.85,88|89,2,119772,119772,,0,,0,,
2490,267.88,-128.16,1.19,84|88|89,3,119772,119772,,0,,0,,
2491,268.92,-128.35,1.09,88|89,2,119772,119772,,0,,0,,
2492,269.27,-127.77,1.04,88|89,2,119772,119772,,0,,0,,
2493,270.05,-128.37,0.89,88|89,2,119772,119772,,0,,0,,
2494,271.14,-128.05,1.11,88|89,2,119772,119772,,0,,0,,
2495,271.25,-127.90,1.01,84|89,2,119772,119772,,0,,0,,
2496,271.15,-127.73,1.32,88|89,2,119772,119772,,0,,0,,
2497,272.28,-127.61,0.98,88|89,2,119772,119772,,0,,0,,
2498,272.51,-127.59,1.24,88|89,2,119772,119772,,0,,0,,
2499,273.02,-127.40,1.11,88,1,119772,119772,,0,,0,,
2500,273.83,-127.90,0.87,88|89,2,119772,119772,,0,,0,,
2501,274.67,-127.67,1.21,88|89,2,119772,119772,,0,,0,,
2502,274.90,-126.00,1.03,88|89,2,119772,119772,,0,,0,,
2503,275.92,-126.10,1.13,88|89,2,119772,119772,,0,,0,,
2504,276.08,-125.60,0.92,88|89,2,119772,119772,,0,,0,,
2505,276.63,-125.76,0.82,88|89,2,119772,119772,,0,,0,,
2506,277.75,-124.86,1.29,88|89,2,119772,119772,,0,,0,,
2507,278.19,-124.57,1.33,89,1,119772,119772,,0,,0,,
2508,278.97,-123.79,1.00,89,1,119772,119772,,0,,0,,
2509,279.29,-123.02,1.04,89,1,119772,119772,,0,,0,,
2510,280.62,-122.31,0.99,89,1,119772,119772,,0,,0,,
2511,280.48,-122.08,0.97,88|89,2,119772,119772,,0,,0,,
2512,281.31,-122.13,1.15,89,1,119772,119772,,0,,0,,
2513,281.72,-121.08,1.05,89|92,2,119772,112180,92,1,0|4|3|11,4,1483.0|1488.0|1494.0|1513.0,2678|4256|2658|2457
2514,282.71,-120.51,1.15,88|89|92,3,112180,112180,,0,,0,,
2515,283.39,-120.57,1.16,88|89|92,3,112180,112180,,0,,0,,
2516,283.98,-120.20,1.19,89|92,2,112180,112180,,0,,0,,
2517,285.18,-119.60,1.00,89|92,2,112180,112180,,0,,0,,
2518,285.15,-118.91,1.12,89|92,2,112180,112180,,0,,0,,
2519,285.97,-118.21,1.03,89|92,2,112180,112180,,0,,0,,
2520,286.15,-117.66,1.36,89|92,2,112180,112180,,0,,0,,
2521,287.19,-117.64,0.77,89|92,2,112180,112180,,0,,0,,
2522,287.55,-116.83,1.07,89|92,2,112180,112180,,0,,0,,
2523,288.34,-116.47,1.00,89|92,2,112180,112180,,0,,0,,
2524,288.97,-116.03,1.22,89|92,2,112180,112180,,0,,0,,
2525,289.74,-114.97,0.92,89|92,2,112180,112180,,0,,0,,
2526,290.09,-115.11,1.18,89,1,112180,112180,,0,,0,,
2527,291.20,-114.83,1.29,89|92|100,3,112180,115628,100,1,,0,,
2528,291.88,-113.61,1.14,92|100,2,115628,115628,,0,,0,,
2529,292.89,-113.46,1.34,92|100,2,115628,115628,,0,,0,,
2530,292.67,-112.88,0.89,92|100,2,115628,115628,,0,,0,,
2531,294.03,-112.53,1.23,92|100,2,115628,115628,,0,,0,,
2532,293.96,-112.09,1.42,92|100,2,115628,115628,,0,,0,,
2533,295.12,-111.61,0.93,92|100,2,115628,115628,,0,,0,,
2534,295.82,-111.01,1.17,92|100,2,115628,115628,,0,,0,,
2535,296.75,-110.32,1.19,92|100,2,115628,115628,,0,,0,,
2536,296.96,-110.26,1.20,92,1,115628,115628,,0,,0,,
2537,297.50,-108.99,1.01,92|100,2,115628,115628,,0,,0,,
2538,298.29,-108.89,1.11,92|100,2,115628,115628,,0,,0,,
2539,298.83,-108.35,1.09,92|100,2,115628,115628,,0,,0,,
2540,299.49,-108.09,1.17,92|100,2,115628,115628,,0,,0,,
2541,300.05,-107.47,0.98,92,1,115628,115628,,0,,0,,
2542,300.79,-106.67,1.09,92|100,2,115628,115628,,0,,0,,
2543,301.14,-106.63,0.92,92|100,2,115628,115628,,0,,0,,
2544,302.04,-106.14,1.32,92|100,2,115628,115628,,0,,0,,
2545,302.71,-105.23,1.15,92,1,115628,115628,,0,,0,,
2546,303.17,-104.70,1.11,100,1,115628,115628,,0,,0,,
2547,303.81,-105.08,1.03,100,1,115628,115628,,0,,0,,
2548,304.95,-104.06,1.14,92|100,2,115628,115628,,0,,0,,
2549,305.24,-103.79,1.13,92|96|100,3,115628,119021,96,1,,0,,
2550,305.93,-103.41,0.99,92|96,2,119021,119021,,0,,0,,
2551,306.07,-102.66,1.03,92|96,2,119021,119021,,0,,0,,
2552,307.42,-101.55,1.07,92|96|100,3,119021,119021,,0,,0,,
2553,307.93,-101.58,1.01,96|100,2,119021,119021,,0,,0,,
2554,308.60,-101.16,1.19,92|96,2,119021,119021,,0,,0,,
2555,309.37,-100.10,1.08,92|96,2,119021,119021,,0,,0,,
2556,309.85,-99.98,1.08,92|96,2,119021,119021,,0,,0,,
2557,310.20,-99.37,1.21,92|96,2,119021,119021,,0,,0,,
2558,310.88,-99.13,1.05,96|100,2,119021,119021,,0,,0,,
2559,311.87,-98.52,1.10,92|96,2,119021,119021,,0,,0,,
2560,312.05,-97.79,1.04,92|96,2,119021,119021,,0,,0,,
2561,312.79,-97.46,1.11,92|96,2,119021,119021,,0,,0,,
2562,313.02,-96.78,1.23,96|100,2,119021,119021,,0,,0,,
2563,314.41,-96.55,0.99,96|101,2,119021,113240,101,1,10|16|15|18,4,1516.0|1531.0|1539.0|1549.0,3487|1092|1089|1705
2564,314.38,-95.66,0.99,92|96|101,3,113240,113240,,0,,0,,
2565,315.42,-95.68,0.91,100|101,2,113240,113240,,0,,0,,
2566,316.31,-95.13,1.05,96|101|105,3,113240,115381,105,1,,0,,
2567,317.13,-94.33,1.40,92|96|101|105,4,115381,115381,,0,,0,,
2568,317.22,-93.97,0.95,,0,115381,115381,,0,,0,,
2569,317.72,-93.93,0.99,96|101|105,3,115381,115381,,0,,0,,
2570,318.86,-92.82,0.81,96|101|105,3,115381,115381,,0,,0,,
2571,319.20,-92.40,0.93,92|96|101|105,4,115381,115381,,0,,0,,
2572,319.42,-91.89,1.10,96|101|105,3,115381,115381,,0,,0,,
2573,320.65,-91.54,1.28,100|101|105,3,115381,115381,,0,,0,,
2574,321.54,-91.35,0.93,96|101|105,3,115381,115381,,0,,0,,
2575,321.67,-90.43,1.08,92|96|101|105,4,115381,115381,,0,,0,,
2576,322.40,-90.23,1.27,96|101|105,3,115381,115381,,0,,0,,
2577,323.18,-89.46,1.14,96|101|105,3,115381,115381,,0,,0,,
2578,324.06,-88.43,1.26,96|101|105,3,115381,115381,,0,,0,,
2579,324.54,-88.69,1.15,100|101|105,3,115381,115381,,0,,0,,
2580,325.40,-88.06,1.23,96|101|105,3,115381,115381,,0,,0,,
2581,326.11,-87.57,1.10,96|101|105,3,115381,115381,,0,,0,,
2582,326.47,-87.02,1.10,96|101|105,3,115381,115381,,0,,0,,
2583,327.10,-86.62,0.99,96|101|105,3,115381,115381,,0,,0,,
2584,327.78,-85.51,1.01,96|101|105,3,115381,115381,,0,,0,,
2585,327.88,-85.66,0.96,96|101|105,3,115381,115381,,0,,0,,
2586,327.98,-85.23,1.21,93|96|101|105,4,115381,117601,93,1,,0,,
2587,328.37,-84.65,1.18,93|96|101|102|105,5,117601,113189,102,1,17|24|23|22,4,1558.0|1591.0|1600.0|1604.0,1773|2760|1901|1907
2588,328.69,-83.31,0.98,92|93|96|101|102,5,113189,113189,,0,,0,,
2589,328.35,-82.41,0.99,92|93|96|101|102,5,113189,113189,,0,,0,,
2590,328.71,-81.57,1.22,93|96|101|102,4,113189,113189,,0,,0,,
2591,328.64,-81.30,1.26,93|96|101|102,4,113189,113189,,0,,0,,
2592,328.91,-80.76,1.09,93|96|101|102,4,113189,113189,,0,,0,,
